text_id,prompt_id,model,generated_text,reference_text,coherence,style,surprise,human_likeness,n_ratings,coherence_norm,style_norm,surprise_norm,human_likeness_norm,distinct_1,rep_uni,self_bleu,H_hum,Creatividad_C
63,7,DeepSeek-V3,"La ciudad tenía una calle que desaparecía en la niebla cada jueves. No era una niebla común, nacida del río o del mar, sino un vapor espeso y plateado que surgía de las propias losas del pavimento al mediodía exacto, envolviendo fachadas, farolas y aldabones en un sudario de silencio. Los vecinos, con supersticiosa puntualidad, apartaban la mirada y encerraban a sus gatos, que ululaban con el lomo erizado. Sólo los forasteros, ignorantes del ritual semanal, se aventuraban a veces en aquel trecho que ya no era calle, sino umbral. Don Leandro, el relojero, la observaba desde su escaparate cada semana. Y aquel jueves, movido por una pulsión más fuerte que el miedo, vio cómo un niño, persiguiendo una pelota escarlata, traspasó el límite de la bruma y se esfumó. Sin pensarlo, con el corazón galopándole en el pecho, don Leandro cruzó el mostrador y salió a la calle. Siguió el eco de la risa infantil que ya no sonaba en los oídos, sino en la memoria. La niebla lo acogió como un agua gélida y espesa. Dentro, no había calle. Ante sus ojos, atónitos, se extendía un paisaje de amanecer perpetuo sobre un mar de colinas verdes, y el niño corría hacia una silueta que le aguardaba con los brazos abiertos junto a un árbol de frutos dorados. La figura, etérea y a la vez sólida, volvió por un instante el rostro hacia don Leandro y sonrió. Era el retrato olvidado de su hermano pequeño, desaparecido sesenta años atrás en aquel mismo lugar.","La ciudad tenía una calle que desaparecía en la niebla cada jueves. Nadie recordaba con exactitud cuándo había comenzado aquel prodigio, ni quién fue el primero en advertirlo. Era una calle corta, sin comercio ni tránsito, un pliegue casi inadvertido en el tejido urbano. Pero bastaba que el reloj de la torre diera las seis campanadas del jueves vespertino para que, lenta y silenciosamente, la bruma la devorara desde los extremos, hasta borrar incluso su nombre de las placas de mármol. Los vecinos, resignados, evitaban acercarse en esas horas inciertas. Solo el viejo relojero Dalmau, que habitaba en la esquina opuesta, afirmaba haber visto, a través del velo de la niebla, figuras transitar con paso apacible: mujeres con sombrillas del siglo pasado, niños con cometas deshechas, hombres que parecían buscar una puerta que ya no existía. En una ocasión, un forastero un estudiante de cartografía, curioso hasta la imprudencia decidió esperar junto a la verja del callejón. Cuando la niebla descendió, se adentró en ella con la determinación de quien traza una línea en el vacío. No volvió jamás. Su cuaderno, hallado semanas después en la fuente de la plaza, contenía un único dibujo: la ciudad entera, repetida infinitamente dentro de sí, y en su centro, una calle sin salida. Desde entonces, cada jueves, la niebla vuelve con la misma puntualidad. Algunos dicen que, si se guarda silencio, se oyen pasos lejanos y una voz que repite, con tono de advertencia o plegaria: no sigas el mapa.",4.0,3.5,3.0,1.0,2,0.75,0.625,0.5,1.0,0.6496062992125984,0.3503937007874016,0.09730857228100284,0.71875,0.6756719228192669
64,7,DeepSeek-V3,"La ciudad tenía una calle que desaparecía en la niebla cada jueves. No era una niebla común, nacida del río o del mar, sino un vapor espeso y plateado que surgía de las propias losas del pavimento al mediodía en punto, envolviendo la calle de los Suspiros Olvidados hasta hacerla inexistente para el mundo. Los vecinos, con supersticioso recelo, apartaban la mirada y apresuraban el paso cuando el reloj de la torre anunciaba la hora. Aquel jueves, el joven Eliseo, forastero ignorante de leyendas, vio desde la plaza cómo la bruma descendía, silenciosa y voraz. Atraído por el misterio y por la figura evanescente de una dama que le hizo una seña desde el umbral de una casa ya engullida, traspasó el velo húmedo. Dentro, el silencio era absoluto. No era el silencio de la ausencia, sino el de un aliento contenido. Las fachadas, que conocía de sobra, se habían vuelto translúcidas, mostrando interiores de otros tiempos: salones con pianolas que sonaban solas, librerías con tomos cuyos títulos se borraban al mirarlos, y rostros pálidos que lo observaban desde los vanos de las puertas, sin reproche, con una curiosidad infinita. La dama, sonriente, extendió una mano que parecía hecha de la misma niebla. Y Eliseo comprendió que la calle no desaparecía. Simplemente, cada jueves, volvía a su verdadero lugar, a su verdadero tiempo, y él había tenido la temeraria fortuna de perderse en él.","La ciudad tenía una calle que desaparecía en la niebla cada jueves. Nadie recordaba con exactitud cuándo había comenzado aquel prodigio, ni quién fue el primero en advertirlo. Era una calle corta, sin comercio ni tránsito, un pliegue casi inadvertido en el tejido urbano. Pero bastaba que el reloj de la torre diera las seis campanadas del jueves vespertino para que, lenta y silenciosamente, la bruma la devorara desde los extremos, hasta borrar incluso su nombre de las placas de mármol. Los vecinos, resignados, evitaban acercarse en esas horas inciertas. Solo el viejo relojero Dalmau, que habitaba en la esquina opuesta, afirmaba haber visto, a través del velo de la niebla, figuras transitar con paso apacible: mujeres con sombrillas del siglo pasado, niños con cometas deshechas, hombres que parecían buscar una puerta que ya no existía. En una ocasión, un forastero un estudiante de cartografía, curioso hasta la imprudencia decidió esperar junto a la verja del callejón. Cuando la niebla descendió, se adentró en ella con la determinación de quien traza una línea en el vacío. No volvió jamás. Su cuaderno, hallado semanas después en la fuente de la plaza, contenía un único dibujo: la ciudad entera, repetida infinitamente dentro de sí, y en su centro, una calle sin salida. Desde entonces, cada jueves, la niebla vuelve con la misma puntualidad. Algunos dicen que, si se guarda silencio, se oyen pasos lejanos y una voz que repite, con tono de advertencia o plegaria: no sigas el mapa.",4.0,4.0,3.5,0.5,2,0.75,0.75,0.625,0.5,0.6623931623931624,0.33760683760683763,0.09521361534901918,0.65625,0.6367996884668778
65,7,Grok 4,"La ciudad tenía una calle que desaparecía en la niebla cada jueves, como si el aliento de un dios antiguo la reclamara para sí. Sus adoquines, gastados por pasos olvidados, exhalaban un aroma a musgo y recuerdos, y las farolas, de luz titilante, parecían ojos que escudriñaban el velo gris. Doña Leonor, de luto eterno por un amor perdido, cruzó el umbral de aquella calle al alba, con un candil en la mano y el corazón apretado por la esperanza y el temor. Los rumores del mercado hablaban de un portal al reino de las sombras, donde los deseos se cumplían a cambio de un precio innombrable. Al avanzar, la niebla se cerró como un sudario, y el eco de sus pasos se tornó un susurro de voces antiguas. Entre jirones de bruma, divisó una puerta de roble carcomido, grabada con símbolos que latían como venas bajo la piel de un durmiente. Al tocarla, un frío glacial le recorrió los huesos. La puerta cedió, revelando un patio donde un reloj sin manecillas marcaba un tiempo detenido. Allí, una figura encapuchada, con voz de hojas secas, le ofreció un pergamino. «Escribe tu anhelo», dijo, «mas sabe que la niebla cobra su tributo». Leonor, con lágrimas surcando su rostro, trazó el nombre de su amado. La niebla rugió, y la calle se desvaneció, llevándola a un destino donde el amor y la pérdida se entrelazaban en un eterno crepúsculo.","La ciudad tenía una calle que desaparecía en la niebla cada jueves. Nadie recordaba con exactitud cuándo había comenzado aquel prodigio, ni quién fue el primero en advertirlo. Era una calle corta, sin comercio ni tránsito, un pliegue casi inadvertido en el tejido urbano. Pero bastaba que el reloj de la torre diera las seis campanadas del jueves vespertino para que, lenta y silenciosamente, la bruma la devorara desde los extremos, hasta borrar incluso su nombre de las placas de mármol. Los vecinos, resignados, evitaban acercarse en esas horas inciertas. Solo el viejo relojero Dalmau, que habitaba en la esquina opuesta, afirmaba haber visto, a través del velo de la niebla, figuras transitar con paso apacible: mujeres con sombrillas del siglo pasado, niños con cometas deshechas, hombres que parecían buscar una puerta que ya no existía. En una ocasión, un forastero un estudiante de cartografía, curioso hasta la imprudencia decidió esperar junto a la verja del callejón. Cuando la niebla descendió, se adentró en ella con la determinación de quien traza una línea en el vacío. No volvió jamás. Su cuaderno, hallado semanas después en la fuente de la plaza, contenía un único dibujo: la ciudad entera, repetida infinitamente dentro de sí, y en su centro, una calle sin salida. Desde entonces, cada jueves, la niebla vuelve con la misma puntualidad. Algunos dicen que, si se guarda silencio, se oyen pasos lejanos y una voz que repite, con tono de advertencia o plegaria: no sigas el mapa.",5.0,4.5,4.5,0.5,2,1.0,0.875,0.875,0.5,0.620253164556962,0.379746835443038,0.08575061959653427,0.8125,0.8040128507642375
66,7,Grok 4,"La ciudad tenía una calle que desaparecía en la niebla cada jueves, como si el aliento de un dios olvidado la devorara en su manto gris. El empedrado, desgastado por siglos de pasos, exhalaba un aroma a lluvia antigua y musgo, y las farolas, con su luz trémula, parecían ojos que vigilaban desde el velo del misterio. Doña Leonor, de luto perpetuo y mirada afilada, cruzaba el umbral de su casa cada semana, atraída por los susurros que decían que la calle conducía a un mercado espectral donde se comerciaban deseos y memorias. Aquella noche, con el reloj marcando la medianoche, se adentró en la bruma, su capa ondeando como alas de cuervo. El aire, denso y frío, llevaba ecos de risas lejanas y el tañer de una campana rota. Entre la niebla, emergió un arco de piedra cubierto de enredaderas, y tras él, una plaza iluminada por antorchas que flotaban sin soporte. Allí, un anciano de ojos vacíos le ofreció un espejo de obsidiana. «Mírate, y pide», susurró, con voz que rasgaba el silencio como un cuchillo. Leonor, con el corazón palpitante, vio en el reflejo no su rostro, sino el de un amor perdido, joven y radiante. «Devuélvelo», imploró, pero el anciano rió, y la niebla se cerró como un sudario. Cuando despertó en su lecho, el espejo yacía a su lado, frío y mudo, grabado con un nombre que le heló la sangre. La calle, una vez más, se desvaneció, llevándose su secreto.","La ciudad tenía una calle que desaparecía en la niebla cada jueves. Nadie recordaba con exactitud cuándo había comenzado aquel prodigio, ni quién fue el primero en advertirlo. Era una calle corta, sin comercio ni tránsito, un pliegue casi inadvertido en el tejido urbano. Pero bastaba que el reloj de la torre diera las seis campanadas del jueves vespertino para que, lenta y silenciosamente, la bruma la devorara desde los extremos, hasta borrar incluso su nombre de las placas de mármol. Los vecinos, resignados, evitaban acercarse en esas horas inciertas. Solo el viejo relojero Dalmau, que habitaba en la esquina opuesta, afirmaba haber visto, a través del velo de la niebla, figuras transitar con paso apacible: mujeres con sombrillas del siglo pasado, niños con cometas deshechas, hombres que parecían buscar una puerta que ya no existía. En una ocasión, un forastero un estudiante de cartografía, curioso hasta la imprudencia decidió esperar junto a la verja del callejón. Cuando la niebla descendió, se adentró en ella con la determinación de quien traza una línea en el vacío. No volvió jamás. Su cuaderno, hallado semanas después en la fuente de la plaza, contenía un único dibujo: la ciudad entera, repetida infinitamente dentro de sí, y en su centro, una calle sin salida. Desde entonces, cada jueves, la niebla vuelve con la misma puntualidad. Algunos dicen que, si se guarda silencio, se oyen pasos lejanos y una voz que repite, con tono de advertencia o plegaria: no sigas el mapa.",3.0,4.5,4.5,0.5,2,0.5,0.875,0.875,0.5,0.6300813008130082,0.36991869918699183,0.09614005828248526,0.6875,0.584517091732727
67,7,flax-community/gpt-2-spanisH,"La ciudad tenía una calle que desaparecía en la niebla cada jueves, aunque algunos juraban que el jueves era distinto cada semana. A veces era lunes disfrazado, otras domingo sin misa. La calle, corta y torcida, tenía faroles que se encendían al revés: se apagaban cuando alguien pasaba, y volvían a encenderse cuando ya no quedaba nadie. Los vecinos hablaban de eso como de un sueño repetido. Un niño dijo haber visto una puerta flotando sobre la neblina; otro, una vaca que cantaba con voz de mujer. Cuando llegó el forastero, quiso medir la calle con pasos, pero cada paso lo devolvía al mismo sitio.","La ciudad tenía una calle que desaparecía en la niebla cada jueves. Nadie recordaba con exactitud cuándo había comenzado aquel prodigio, ni quién fue el primero en advertirlo. Era una calle corta, sin comercio ni tránsito, un pliegue casi inadvertido en el tejido urbano. Pero bastaba que el reloj de la torre diera las seis campanadas del jueves vespertino para que, lenta y silenciosamente, la bruma la devorara desde los extremos, hasta borrar incluso su nombre de las placas de mármol. Los vecinos, resignados, evitaban acercarse en esas horas inciertas. Solo el viejo relojero Dalmau, que habitaba en la esquina opuesta, afirmaba haber visto, a través del velo de la niebla, figuras transitar con paso apacible: mujeres con sombrillas del siglo pasado, niños con cometas deshechas, hombres que parecían buscar una puerta que ya no existía. En una ocasión, un forastero un estudiante de cartografía, curioso hasta la imprudencia decidió esperar junto a la verja del callejón. Cuando la niebla descendió, se adentró en ella con la determinación de quien traza una línea en el vacío. No volvió jamás. Su cuaderno, hallado semanas después en la fuente de la plaza, contenía un único dibujo: la ciudad entera, repetida infinitamente dentro de sí, y en su centro, una calle sin salida. Desde entonces, cada jueves, la niebla vuelve con la misma puntualidad. Algunos dicen que, si se guarda silencio, se oyen pasos lejanos y una voz que repite, con tono de advertencia o plegaria: no sigas el mapa.",2.5,3.0,2.0,0.0,2,0.375,0.5,0.25,0.0,0.8,0.19999999999999996,0.04033072559433319,0.28125,0.299787695580425
68,7,flax-community/gpt-2-spanisH,"La ciudad tenía una calle que desaparecía en la niebla cada jueves, aunque algunos juraban que el jueves era distinto cada semana. A veces era lunes disfrazado, otras domingo sin misa. La calle, corta y torcida, tenía faroles que se encendían al revés: se apagaban cuando alguien pasaba, y volvían a encenderse cuando ya no quedaba nadie. Los vecinos hablaban de eso como de un sueño repetido. Un niño dijo haber visto una puerta flotando sobre la neblina; otro, una vaca que cantaba con voz de mujer. Cuando llegó el forastero, quiso medir la calle con pasos, pero cada paso lo devolvía al mismo sitio.","La ciudad tenía una calle que desaparecía en la niebla cada jueves. Nadie recordaba con exactitud cuándo había comenzado aquel prodigio, ni quién fue el primero en advertirlo. Era una calle corta, sin comercio ni tránsito, un pliegue casi inadvertido en el tejido urbano. Pero bastaba que el reloj de la torre diera las seis campanadas del jueves vespertino para que, lenta y silenciosamente, la bruma la devorara desde los extremos, hasta borrar incluso su nombre de las placas de mármol. Los vecinos, resignados, evitaban acercarse en esas horas inciertas. Solo el viejo relojero Dalmau, que habitaba en la esquina opuesta, afirmaba haber visto, a través del velo de la niebla, figuras transitar con paso apacible: mujeres con sombrillas del siglo pasado, niños con cometas deshechas, hombres que parecían buscar una puerta que ya no existía. En una ocasión, un forastero un estudiante de cartografía, curioso hasta la imprudencia decidió esperar junto a la verja del callejón. Cuando la niebla descendió, se adentró en ella con la determinación de quien traza una línea en el vacío. No volvió jamás. Su cuaderno, hallado semanas después en la fuente de la plaza, contenía un único dibujo: la ciudad entera, repetida infinitamente dentro de sí, y en su centro, una calle sin salida. Desde entonces, cada jueves, la niebla vuelve con la misma puntualidad. Algunos dicen que, si se guarda silencio, se oyen pasos lejanos y una voz que repite, con tono de advertencia o plegaria: no sigas el mapa.",1.5,3.5,2.5,0.0,2,0.125,0.625,0.375,0.0,0.8,0.19999999999999996,0.04033072559433319,0.28125,0.2218042318601417
69,7,humano,"La ciudad tenía una calle que desaparecía en la niebla cada jueves. Los locales la llamaban Calle Eterna o Calle del Jueves, y la mayoría de la gente simplemente la ignoraba. Se reían de la idea de que una calle pudiera esfumarse, pero la verdad era que nadie se atrevía a caminar por allí esos días. Los peatones se desviaban y los autos tomaban un camino más largo, como si la calle fuera un fantasma urbano que no debía ser molestado. Sofía, una periodista recién llegada, no creía en esas leyendas. Su trabajo era escribir sobre la ciudad, y la Calle Eterna era el misterio perfecto. Un jueves por la mañana, armada con su cámara y una libreta, se paró en la esquina, justo donde la calle comenzaba a disolverse en una niebla que olía a tierra mojada y a flores raras. Era una niebla extraña, que no se sentía fría, sino cálida y reconfortante. En lugar de retroceder, Sofía dio un paso hacia el blanco muro de niebla. El mundo que conocía se desvaneció, y el sonido del tráfico fue reemplazado por un suave murmullo de voces. Cuando la niebla se disipó, ya no estaba en la calle de la ciudad, sino en un mercado antiguo, lleno de gente vestida con ropas de otra época, vendiendo objetos que brillaban con una luz propia. Sofía se dio cuenta de que la calle no desaparecía, sino que era un portal a otro tiempo y lugar, y ella acababa de cruzar la frontera.",,4.5,4.0,2.0,0.0,2,0.875,0.75,0.25,0.0,0.5936254980079682,0.40637450199203184,0.11468379946484142,0.46875,0.5375311817071986
70,7,humano,"La ciudad tenía una calle que desaparecía en la niebla cada jueves. Los locales la llamaban Calle Eterna o Calle del Jueves, y la mayoría de la gente simplemente la ignoraba. Se reían de la idea de que una calle pudiera esfumarse, pero la verdad era que nadie se atrevía a caminar por allí esos días. Los peatones se desviaban y los autos tomaban un camino más largo, como si la calle fuera un fantasma urbano que no debía ser molestado. Sofía, una periodista recién llegada, no creía en esas leyendas. Su trabajo era escribir sobre la ciudad, y la Calle Eterna era el misterio perfecto. Un jueves por la mañana, armada con su cámara y una libreta, se paró en la esquina, justo donde la calle comenzaba a disolverse en una niebla que olía a tierra mojada y a flores raras. Era una niebla extraña, que no se sentía fría, sino cálida y reconfortante. En lugar de retroceder, Sofía dio un paso hacia el blanco muro de niebla. El mundo que conocía se desvaneció, y el sonido del tráfico fue reemplazado por un suave murmullo de voces. Cuando la niebla se disipó, ya no estaba en la calle de la ciudad, sino en un mercado antiguo, lleno de gente vestida con ropas de otra época, vendiendo objetos que brillaban con una luz propia. Sofía se dio cuenta de que la calle no desaparecía, sino que era un portal a otro tiempo y lugar, y ella acababa de cruzar la frontera.",,3.0,3.0,5.0,1.0,2,0.5,0.5,1.0,1.0,0.5936254980079682,0.40637450199203184,0.11468379946484142,0.75,0.6205535324041136
71,8,ChatGPT,"El reloj de la iglesia quedó detenido exactamente a las tres. Las campanas, mudas y pesadas, colgaban en el aire como testigos de un silencio que se había instalado súbitamente sobre la plaza. Las hojas de los tilos, mecidas por un viento que no soplaba, parecían contener el aliento, y cada piedra de la vieja iglesia resonaba con un eco hueco que invitaba a la contemplación y al temor a partes iguales. Los feligreses, que caminaban distraídos, se detuvieron al notar la quietud del tiempo. Miradas cruzadas, susurros apagados y un sobresalto sutil recorrieron el pavimento mientras los relojes de bolsillo temblaban en los bolsillos, como si percibieran que algo más antiguo y potente había suspendido su marcha. Entre los muros y los arcos góticos, una sombra se alargó, lenta, hasta la puerta de madera tallada, y un murmullo inaudible comenzó a recorrer los bancos vacíos: historias olvidadas, plegarias de otros siglos y un secreto que nadie había osado nombrar en voz alta. Don Emilio, el sacristán, subió los escalones con pasos medidos, su respiración resonando en la capilla silenciosa. Al mirar el reloj detenido, un estremecimiento recorrió su espalda; no era el metal ni la maquinaria lo que le inquietaba, sino la certeza de que el tiempo, aquel día, se había rendido ante algo que solo la ciudad, con su memoria secreta, podía comprender. La tarde se fue oscureciendo lentamente, y cada sombra de la iglesia parecía cobrar vida, aguardando que alguien descubriera la causa de aquella tregua improbable entre el mundo y los hombres.","El reloj de la iglesia quedó detenido exactamente a las tres. Nadie en el pueblo supo precisar el instante del suceso; algunos aseguraban haber escuchado, justo antes, un tañido prolongado que resonó como un alarido metálico en el aire inmóvil de la siesta. Desde entonces, las agujas permanecieron inmóviles, apuntando obstinadamente hacia un momento que no avanzaba, como si el tiempo mismo hubiese decidido hacer alto en aquella torre. El padre Valcárcel, custodio de las llaves y del polvo sagrado, subió los peldaños de piedra con el propósito de reparar el mecanismo. En la penumbra del campanario, halló el aire más denso de lo habitual y un olor a aceite rancio, mezclado con algo indefinible, casi dulce. Las ruedas dentadas parecían intactas, pero el péndulo se balanceaba aún, sin impulso visible, como si un aliento invisible lo sostuviese. El sacerdote extendió la mano y, apenas rozó el metal, escuchó o creyó escuchar un murmullo en el interior del reloj, semejante a la respiración de un durmiente. El sonido se transformó luego en un goteo: tic... tic... tic... cada gota cayendo a un tiempo inexistente. Desde aquella tarde, nadie volvió a subir al campanario. El reloj siguió detenido, pero a veces, cuando el cielo se cubre y el aire se espesa, el pueblo entero jura oír el repique de las tres campanadas, claras y hondas, que anuncian una hora que no llega jamás. Y hay quien dice que, si uno se detiene frente a la iglesia y escucha con atención, puede oír, detrás de las piedras, el lento corazón del tiempo intentando volver a latir.",3.5,2.5,3.0,0.5,2,0.625,0.375,0.5,0.5,0.6640625,0.3359375,0.12232287061595275,0.5,0.4969655005480059
72,8,ChatGPT,"El reloj de la iglesia quedó detenido exactamente a las tres. Las campanas, silenciosas desde aquel instante, parecían contener la respiración de toda la plaza, y el viento que solía recorrer los adoquines se volvió un murmullo temeroso. Los feligreses que caminaban cerca se detuvieron, sorprendidos, mirando hacia la torre con ojos entre curiosos y temerosos, como si la detención del tiempo fuese un aviso que ellos no comprendían del todo. El párroco, un hombre de rostro severo y manos ajadas por años de labores y plegarias, subió apresurado por las escaleras de madera, cada crujido resonando como un tambor en la quietud de la tarde. Al llegar a la maquinaria, halló los engranajes inmóviles, cubiertos de polvo y humedad, como si un hechizo los hubiera suspendido en su labor centenaria. Entre los resortes y las ruedas, una hoja de papel amarillenta sobresalía, con palabras trazadas en tinta oscura que nadie podía recordar haber visto antes: El tiempo observa y espera. El aire dentro del campanario estaba impregnado de un frío extraño, húmedo y silencioso, que parecía arrastrar ecos de siglos pasados. Afuera, la plaza seguía su rutina, aunque con una lentitud que parecía contagiada por la detención del reloj. Los relojes de las casas, por curiosa coincidencia, también cedieron a la pausa, y por un instante, la ciudad entera se convirtió en un escenario detenido, donde cada sombra y cada suspiro se percibían con una claridad que rayaba en lo sobrenatural. Y mientras el sol comenzaba a declinar, nadie podía imaginar que aquel instante no era un accidente, sino el preludio de secretos que solo el tiempo, detenido o no, podía revelar.","El reloj de la iglesia quedó detenido exactamente a las tres. Nadie en el pueblo supo precisar el instante del suceso; algunos aseguraban haber escuchado, justo antes, un tañido prolongado que resonó como un alarido metálico en el aire inmóvil de la siesta. Desde entonces, las agujas permanecieron inmóviles, apuntando obstinadamente hacia un momento que no avanzaba, como si el tiempo mismo hubiese decidido hacer alto en aquella torre. El padre Valcárcel, custodio de las llaves y del polvo sagrado, subió los peldaños de piedra con el propósito de reparar el mecanismo. En la penumbra del campanario, halló el aire más denso de lo habitual y un olor a aceite rancio, mezclado con algo indefinible, casi dulce. Las ruedas dentadas parecían intactas, pero el péndulo se balanceaba aún, sin impulso visible, como si un aliento invisible lo sostuviese. El sacerdote extendió la mano y, apenas rozó el metal, escuchó o creyó escuchar un murmullo en el interior del reloj, semejante a la respiración de un durmiente. El sonido se transformó luego en un goteo: tic... tic... tic... cada gota cayendo a un tiempo inexistente. Desde aquella tarde, nadie volvió a subir al campanario. El reloj siguió detenido, pero a veces, cuando el cielo se cubre y el aire se espesa, el pueblo entero jura oír el repique de las tres campanadas, claras y hondas, que anuncian una hora que no llega jamás. Y hay quien dice que, si uno se detiene frente a la iglesia y escucha con atención, puede oír, detrás de las piedras, el lento corazón del tiempo intentando volver a latir.",4.5,4.0,4.5,1.0,2,0.875,0.75,0.875,1.0,0.6446886446886447,0.35531135531135527,0.12253260101711012,0.875,0.8069221794373903
73,8,DeepSeek-V3,"El reloj de la iglesia quedó detenido exactamente a las tres. No fue un fallo del mecanismo, gastado por los siglos, sino una parálisis súbita y absoluta que inmovilizó las pesadas manecillas de hierro contra la esfera enmohecida. El campanario, otrora dueño y medidor de las horas del pueblo, calló de pronto. Y con su silencio, una quietud extraña, densa como jarabe espeso, comenzó a descender sobre las callejas. Doña Matilde, que regaba sus geranios, notó que el agua del cántaro dejaba de fluir, quedando suspendida en un arco plateado e inmóvil. El herrero, en su fragua, vio cómo las chispas al rojo vivo se petrificaban en el aire como luciérnagas atrapadas en ámbar. Hasta el viento, que jugueteaba con las hojas de los plátanos, se durmió en los rincones. Los vecinos, paralizados en sus quehaceres, alzaron la vista hacia la torre con un pavor antiguo. No era el miedo a lo que vendría, sino a lo que ya estaba ocurriendo: el presente se había vuelto eterno, un instante infinito que se mordía la cola. Y en ese silencio sobrehumano, muchos juraron oír, por primera vez, el leve y acompasado latido del corazón del mundo, que sonaba, grave y profundo, debajo de sus propios pies helados por el estupor.","El reloj de la iglesia quedó detenido exactamente a las tres. Nadie en el pueblo supo precisar el instante del suceso; algunos aseguraban haber escuchado, justo antes, un tañido prolongado que resonó como un alarido metálico en el aire inmóvil de la siesta. Desde entonces, las agujas permanecieron inmóviles, apuntando obstinadamente hacia un momento que no avanzaba, como si el tiempo mismo hubiese decidido hacer alto en aquella torre. El padre Valcárcel, custodio de las llaves y del polvo sagrado, subió los peldaños de piedra con el propósito de reparar el mecanismo. En la penumbra del campanario, halló el aire más denso de lo habitual y un olor a aceite rancio, mezclado con algo indefinible, casi dulce. Las ruedas dentadas parecían intactas, pero el péndulo se balanceaba aún, sin impulso visible, como si un aliento invisible lo sostuviese. El sacerdote extendió la mano y, apenas rozó el metal, escuchó o creyó escuchar un murmullo en el interior del reloj, semejante a la respiración de un durmiente. El sonido se transformó luego en un goteo: tic... tic... tic... cada gota cayendo a un tiempo inexistente. Desde aquella tarde, nadie volvió a subir al campanario. El reloj siguió detenido, pero a veces, cuando el cielo se cubre y el aire se espesa, el pueblo entero jura oír el repique de las tres campanadas, claras y hondas, que anuncian una hora que no llega jamás. Y hay quien dice que, si uno se detiene frente a la iglesia y escucha con atención, puede oír, detrás de las piedras, el lento corazón del tiempo intentando volver a latir.",4.0,4.0,4.0,0.5,2,0.75,0.75,0.75,0.5,0.6794258373205742,0.32057416267942584,0.09003814460150661,0.6875,0.6598046850083387
74,8,DeepSeek-V3,"El reloj de la iglesia quedó detenido exactamente a las tres. Ni un minuto más, ni un minuto menos. Las pesadas agujas de hierro, que habían marcado los nacimientos, bodas y defunciones de generaciones, se inmovilizaron con un quejido lastimero que se quebró en el aire quieto del pueblo. Desde su ventanal, el sacristán don Leandro observó, con un frío súbito en el estómago, cómo los gorriones que anidaban en la esfera se callaban de golpe. Abajo, en la plaza, la vida pareció contener el albre. La frutera dejó de gritar sus precios, el herrero detuvo el martillo en el aire y hasta la fuente cesó su murmullo. Un silencio denso, como de algodón envejecido, se apoderó de todo. No era la paz del crepúsculo, sino la quietud de un mundo que aguarda una sentencia. Don Leandro bajó las escaleras de caracol con una pesadumbre antigua en los huesos. Al empujar la gran puerta de roble, encontró el umbral sombrío. Y comprendió, con una certeza que le vino de lo más hondo, que el reloj no se había parado por avería. Algo mucho más profundo había cesado. El tiempo mismo había contenido la respiración. Y ahora, todo esperaba.","El reloj de la iglesia quedó detenido exactamente a las tres. Nadie en el pueblo supo precisar el instante del suceso; algunos aseguraban haber escuchado, justo antes, un tañido prolongado que resonó como un alarido metálico en el aire inmóvil de la siesta. Desde entonces, las agujas permanecieron inmóviles, apuntando obstinadamente hacia un momento que no avanzaba, como si el tiempo mismo hubiese decidido hacer alto en aquella torre. El padre Valcárcel, custodio de las llaves y del polvo sagrado, subió los peldaños de piedra con el propósito de reparar el mecanismo. En la penumbra del campanario, halló el aire más denso de lo habitual y un olor a aceite rancio, mezclado con algo indefinible, casi dulce. Las ruedas dentadas parecían intactas, pero el péndulo se balanceaba aún, sin impulso visible, como si un aliento invisible lo sostuviese. El sacerdote extendió la mano y, apenas rozó el metal, escuchó o creyó escuchar un murmullo en el interior del reloj, semejante a la respiración de un durmiente. El sonido se transformó luego en un goteo: tic... tic... tic... cada gota cayendo a un tiempo inexistente. Desde aquella tarde, nadie volvió a subir al campanario. El reloj siguió detenido, pero a veces, cuando el cielo se cubre y el aire se espesa, el pueblo entero jura oír el repique de las tres campanadas, claras y hondas, que anuncian una hora que no llega jamás. Y hay quien dice que, si uno se detiene frente a la iglesia y escucha con atención, puede oír, detrás de las piedras, el lento corazón del tiempo intentando volver a latir.",3.5,3.0,3.0,0.5,2,0.625,0.5,0.5,0.5,0.6767676767676768,0.3232323232323232,0.09251231495696711,0.53125,0.5221954303273488
